x,y,radius,drawdown
88.9655172413793,460.6896551724138,85.16613127743771,-7.926200517992883
95.86206896551724,460.6896551724138,82.90217434600902,-8.02744203169389
102.75862068965517,460.6896551724138,81.16277445475738,-8.107153662616048
109.6551724137931,460.6896551724138,79.98216210167726,-8.162252557943521
116.55172413793103,460.6896551724138,79.38527195325061,-8.190424378650794
123.44827586206895,460.6896551724138,79.38527195325061,-8.190424378650794
130.3448275862069,460.6896551724138,79.98216210167725,-8.162252557943521
137.24137931034483,460.6896551724138,81.16277445475738,-8.107153662616048
144.13793103448273,460.6896551724138,82.90217434600902,-8.02744203169389
151.03448275862067,460.6896551724138,85.16613127743771,-7.926200517992883
157.9310344827586,460.6896551724138,87.91412954470317,-7.806929607278197
164.82758620689654,460.6896551724138,91.10237802498555,-7.673219546179494
171.72413793103448,460.6896551724138,94.68641529479987,-7.528493481274287
178.6206896551724,460.6896551724138,98.62310100741442,-7.375839186061325
185.51724137931035,460.6896551724138,102.8719578632848,-7.21792325105905
192.41379310344826,460.6896551724138,107.39594139584437,-7.056969115347195
199.3103448275862,460.6896551724138,112.16176529165925,-6.894777428208952
206.20689655172413,460.6896551724138,117.13991552733123,-6.732770029660179
213.10344827586206,460.6896551724138,122.3044679377117,-6.572043782566354
220.0,460.6896551724138,127.63279671256377,-6.413425379364228
20.0,467.58620689655174,123.46561234460799,-6.536875269040906
26.896551724137936,467.58620689655174,117.94918190680737,-6.707106398305463
33.79310344827586,467.58620689655174,112.58501874010005,-6.880717613478976
40.689655172413794,467.58620689655174,107.3959413958444,-7.056969115347195
47.586206896551715,467.58620689655174,102.40856830977586,-7.234818059890458
54.48275862068965,467.58620689655174,97.65380867935377,-7.412839933633313
61.37931034482759,467.58620689655174,93.16728335245723,-7.589142655790707
68.27586206896552,467.58620689655174,88.98957172802719,-7.761282697439376
75.17241379310344,467.58620689655174,85.16613127743773,-7.926200517992883
82.06896551724137,467.58620689655174,81.74668683537723,-8.080202733368765
88.9655172413793,467.58620689655174,78.78385971583354,-8.219027923564111
95.86206896551724,467.58620689655174,76.33084007302986,-8.338035728513322
102.75862068965517,467.58620689655174,74.43804532732037,-8.432545670348018
109.6551724137931,467.58620689655174,73.14897736412561,-8.498315117126994
116.55172413793103,467.58620689655174,72.49584841940911,-8.532087821702945
123.44827586206895,467.58620689655174,72.49584841940911,-8.532087821702945
130.3448275862069,467.58620689655174,73.14897736412561,-8.498315117126994
137.24137931034483,467.58620689655174,74.43804532732037,-8.432545670348018
144.13793103448273,467.58620689655174,76.33084007302985,-8.338035728513322
151.03448275862067,467.58620689655174,78.78385971583354,-8.219027923564111
157.9310344827586,467.58620689655174,81.74668683537723,-8.080202733368765
164.82758620689654,467.58620689655174,85.16613127743771,-7.926200517992883
171.72413793103448,467.58620689655174,88.98957172802717,-7.761282697439376
178.6206896551724,467.58620689655174,93.16728335245723,-7.589142655790707
185.51724137931035,467.58620689655174,97.65380867935377,-7.412839933633313
192.41379310344826,467.58620689655174,102.40856830977584,-7.234818059890458
199.3103448275862,467.58620689655174,107.39594139584439,-7.056969115347195
206.20689655172413,467.58620689655174,112.58501874010005,-6.880717613478976
213.10344827586206,467.58620689655174,117.94918190680737,-6.707106398305463
220.0,467.58620689655174,123.46561234460799,-6.536875269040906
20.0,474.48275862068965,119.55128154041184,-6.656832586043303
26.896551724137936,474.48275862068965,113.84533806358053,-6.839172076491775
33.79310344827586,474.48275862068965,108.27805840074194,-7.0263974290197355
40.689655172413794,474.48275862068965,102.8719578632848,-7.21792325105905
47.586206896551715,474.48275862068965,97.65380867935377,-7.412839933633313
54.48275862068965,474.48275862068965,92.65537132789244,-7.609807658140612
61.37931034482759,474.48275862068965,87.91412954470319,-7.806929607278197
68.27586206896552,474.48275862068965,83.47392025455314,-8.00161129387774
75.17241379310344,474.48275862068965,79.38527195325061,-8.190424378650794
82.06896551724137,474.48275862068965,75.70516689689707,-8.369011111196038
88.9655172413793,474.48275862068965,72.4958484194091,-8.532087821702946
95.86206896551724,474.48275862068965,69.82226459074685,-8.673624141936386
102.75862068965517,474.48275862068965,67.74787139444311,-8.787270271016753
109.6551724137931,474.48275862068965,66.3289105574874,-8.86705328159962
116.55172413793103,474.48275862068965,65.60792272565672,-8.908255166975122
123.44827586206895,474.48275862068965,65.60792272565672,-8.908255166975122
130.3448275862069,474.48275862068965,66.32891055748739,-8.867053281599622
137.24137931034483,474.48275862068965,67.74787139444311,-8.787270271016753
144.13793103448273,474.48275862068965,69.82226459074685,-8.673624141936386
151.03448275862067,474.48275862068965,72.49584841940909,-8.532087821702946
157.9310344827586,474.48275862068965,75.70516689689705,-8.369011111196038
164.82758620689654,474.48275862068965,79.38527195325061,-8.190424378650794
171.72413793103448,474.48275862068965,83.47392025455314,-8.00161129387774
178.6206896551724,474.48275862068965,87.91412954470319,-7.806929607278197
185.51724137931035,474.48275862068965,92.65537132789244,-7.609807658140612
192.41379310344826,474.48275862068965,97.65380867935374,-7.412839933633315
199.3103448275862,474.48275862068965,102.8719578632848,-7.21792325105905
206.20689655172413,474.48275862068965,108.27805840074194,-7.0263974290197355
213.10344827586206,474.48275862068965,113.84533806358053,-6.839172076491775
220.0,474.48275862068965,119.55128154041184,-6.656832586043303
20.0,481.37931034482756,115.91542285497663,-6.771951579829506
26.896551724137936,481.37931034482756,110.02107678306079,-6.966735045164554
33.79310344827586,481.37931034482756,104.24976867469637,-7.168146525526846
40.689655172413794,481.37931034482756,98.62310100741442,-7.375839186061325
47.586206896551715,481.37931034482756,93.16728335245723,-7.589142655790707
54.48275862068965,481.37931034482756,87.91412954470319,-7.806929607278197
61.37931034482759,481.37931034482756,82.90217434600902,-8.02744203169389
68.27586206896552,481.37931034482756,78.17782102589402,-8.248076528949818
75.17241379310344,481.37931034482756,73.79632606562998,-8.465141314405509
82.06896551724137,481.37931034482756,69.82226459074685,-8.673624141936386
88.9655172413793,481.37931034482756,66.3289105574874,-8.86705328159962
95.86206896551724,481.37931034482756,63.39578038224219,-9.037586415665334
102.75862068965517,481.37931034482756,61.103603954032245,-9.176494501769822
109.6551724137931,481.37931034482756,59.526470695282995,-9.275158253727076
116.55172413793103,481.37931034482756,58.722021951470346,-9.32650382669563
123.44827586206895,481.37931034482756,58.722021951470346,-9.32650382669563
130.3448275862069,481.37931034482756,59.526470695282995,-9.275158253727076
137.24137931034483,481.37931034482756,61.103603954032245,-9.176494501769822
144.13793103448273,481.37931034482756,63.39578038224219,-9.037586415665334
151.03448275862067,481.37931034482756,66.32891055748739,-8.867053281599622
157.9310344827586,481.37931034482756,69.82226459074684,-8.673624141936388
164.82758620689654,481.37931034482756,73.79632606562998,-8.465141314405509
171.72413793103448,481.37931034482756,78.17782102589402,-8.248076528949818
178.6206896551724,481.37931034482756,82.90217434600902,-8.02744203169389
185.51724137931035,481.37931034482756,87.91412954470319,-7.806929607278197
192.41379310344826,481.37931034482756,93.1672833524572,-7.589142655790707
199.3103448275862,481.37931034482756,98.62310100741442,-7.375839186061325
206.20689655172413,481.37931034482756,104.24976867469637,-7.168146525526846
213.10344827586206,481.37931034482756,110.02107678306079,-6.966735045164554
220.0,481.37931034482756,115.91542285497663,-6.771951579829506
20.0,488.2758620689655,112.58501874010005,-6.880717613478976
26.896551724137936,488.2758620689655,106.50651869986551,-7.088056333958468
33.79310344827586,488.2758620689655,100.53365335940174,-7.3039850856543165
40.689655172413794,488.2758620689655,94.68641529479987,-7.528493481274287
47.586206896551715,488.2758620689655,88.98957172802719,-7.761282697439376
54.48275862068965,488.2758620689655,83.47392025455314,-8.00161129387774
61.37931034482759,488.2758620689655,78.17782102589402,-8.248076528949818
68.27586206896552,488.2758620689655,73.14897736412561,-8.498315117126994
75.17241379310344,488.2758620689655,68.44632152165245,-8.748617204330396
82.06896551724137,488.2758620689655,64.14163875082164,-8.99347793170835
88.9655172413793,488.2758620689655,60.32019201564104,-9.225178650194977
95.86206896551724,488.2758620689655,57.07912192154086,-9.433605213626109
102.75862068965517,488.2758620689655,54.522028623592746,-9.606644693977927
109.6551724137931,488.2758620689655,52.74847772682191,-9.731531497916587
116.55172413793103,488.2758620689655,51.8389530288721,-9.797226596870965
123.44827586206895,488.2758620689655,51.8389530288721,-9.797226596870965
130.3448275862069,488.2758620689655,52.74847772682191,-9.731531497916587
137.24137931034483,488.2758620689655,54.522028623592746,-9.606644693977927
144.13793103448273,488.2758620689655,57.07912192154085,-9.433605213626109
151.03448275862067,488.2758620689655,60.32019201564103,-9.225178650194977
157.9310344827586,488.2758620689655,64.14163875082163,-8.993477931708352
164.82758620689654,488.2758620689655,68.44632152165244,-8.748617204330396
171.72413793103448,488.2758620689655,73.1489773641256,-8.498315117126994
178.6206896551724,488.2758620689655,78.17782102589402,-8.248076528949818
185.51724137931035,488.2758620689655,83.47392025455314,-8.00161129387774
192.41379310344826,488.2758620689655,88.98957172802716,-7.761282697439378
199.3103448275862,488.2758620689655,94.68641529479986,-7.528493481274289
206.20689655172413,488.2758620689655,100.53365335940173,-7.303985085654318
213.10344827586206,488.2758620689655,106.50651869986551,-7.088056333958468
220.0,488.2758620689655,112.58501874010005,-6.880717613478976
20.0,495.17241379310343,109.58792125566002,-6.981470428803291
26.896551724137936,495.17241379310343,103.33326940532204,-7.201181524244215
33.79310344827586,495.17241379310343,97.16553657658876,-7.431621239967675
40.689655172413794,495.17241379310343,91.10237802498555,-7.673219546179494
47.586206896551715,495.17241379310343,85.16613127743773,-7.926200517992883
54.48275862068965,495.17241379310343,79.38527195325061,-8.190424378650794
61.37931034482759,495.17241379310343,73.79632606562998,-8.465141314405509
68.27586206896552,495.17241379310343,68.44632152165245,-8.748617204330396
75.17241379310344,495.17241379310343,63.395780382242194,-9.037586415665334
82.06896551724137,495.17241379310343,58.72202195147036,-9.326503826695628
88.9655172413793,495.17241379310343,54.52202862359275,-9.606644693977925
95.86206896551724,495.17241379310343,50.913182966322076,-9.865297299345757
102.75862068965517,495.17241379310343,48.028925093738344,-10.085646687056025
109.6551724137931,495.17241379310343,46.00573815215977,-10.24830383264385
116.55172413793103,495.17241379310343,44.96001658760448,-10.335217605706676
123.44827586206895,495.17241379310343,44.96001658760448,-10.335217605706676
130.3448275862069,495.17241379310343,46.00573815215977,-10.24830383264385
137.24137931034483,495.17241379310343,48.028925093738344,-10.085646687056025
144.13793103448273,495.17241379310343,50.91318296632207,-9.865297299345757
151.03448275862067,495.17241379310343,54.52202862359274,-9.606644693977927
157.9310344827586,495.17241379310343,58.72202195147034,-9.32650382669563
164.82758620689654,495.17241379310343,63.39578038224219,-9.037586415665334
171.72413793103448,495.17241379310343,68.44632152165244,-8.748617204330396
178.6206896551724,495.17241379310343,73.79632606562998,-8.465141314405509
185.51724137931035,495.17241379310343,79.38527195325061,-8.190424378650794
192.41379310344826,495.17241379310343,85.1661312774377,-7.926200517992885
199.3103448275862,495.17241379310343,91.10237802498555,-7.673219546179494
206.20689655172413,495.17241379310343,97.16553657658876,-7.431621239967675
213.10344827586206,495.17241379310343,103.33326940532204,-7.201181524244215
220.0,495.17241379310343,109.58792125566002,-6.981470428803291
20.0,502.0689655172414,106.95215461566085,-7.072447213416867
26.896551724137936,502.0689655172414,100.53365335940173,-7.303985085654318
33.79310344827586,502.0689655172414,94.1827605775701,-7.548490395996804
40.689655172413794,502.0689655172414,87.91412954470319,-7.806929607278197
47.586206896551715,502.0689655172414,81.74668683537723,-8.080202733368765
54.48275862068965,502.0689655172414,75.70516689689707,-8.369011111196038
61.37931034482759,502.0689655172414,69.82226459074685,-8.673624141936386
68.27586206896552,502.0689655172414,64.14163875082164,-8.99347793170835
75.17241379310344,502.0689655172414,58.72202195147036,-9.326503826695628
82.06896551724137,502.0689655172414,53.64258340035879,-9.668052250498436
88.9655172413793,502.0689655172414,49.009208288109996,-10.009296928878493
95.86206896551724,502.0689655172414,44.96001658760448,-10.335217605706676
102.75862068965517,502.0689655172414,41.66567577101577,-10.622932726716357
109.6551724137931,502.0689655172414,39.3163939689358,-10.842426159472772
116.55172413793103,502.0689655172414,38.087451783404354,-10.962550745366563
123.44827586206895,502.0689655172414,38.087451783404354,-10.962550745366563
130.3448275862069,502.0689655172414,39.3163939689358,-10.842426159472772
137.24137931034483,502.0689655172414,41.66567577101577,-10.622932726716357
144.13793103448273,502.0689655172414,44.96001658760447,-10.335217605706676
151.03448275862067,502.0689655172414,49.009208288109974,-10.009296928878495
157.9310344827586,502.0689655172414,53.642583400358774,-9.668052250498436
164.82758620689654,502.0689655172414,58.72202195147034,-9.32650382669563
171.72413793103448,502.0689655172414,64.14163875082164,-8.99347793170835
178.6206896551724,502.0689655172414,69.82226459074685,-8.673624141936386
185.51724137931035,502.0689655172414,75.70516689689707,-8.369011111196038
192.41379310344826,502.0689655172414,81.74668683537722,-8.080202733368765
199.3103448275862,502.0689655172414,87.91412954470317,-7.806929607278197
206.20689655172413,502.0689655172414,94.18276057757008,-7.548490395996806
213.10344827586206,502.0689655172414,100.53365335940173,-7.303985085654318
220.0,502.0689655172414,106.95215461566085,-7.072447213416867
20.0,508.9655172413793,104.70501000475157,-7.151848034620062
26.896551724137936,508.9655172413793,98.13965152246693,-7.3942471509817596
33.79310344827586,508.9655172413793,91.62296727990638,-7.651840771095009
40.689655172413794,508.9655172413793,85.16613127743771,-7.926200517992883
47.586206896551715,508.9655172413793,78.78385971583354,-8.219027923564111
54.48275862068965,508.9655172413793,72.4958484194091,-8.532087821702946
61.37931034482759,508.9655172413793,66.3289105574874,-8.86705328159962
68.27586206896552,508.9655172413793,60.32019201564104,-9.225178650194977
75.17241379310344,508.9655172413793,54.52202862359275,-9.606644693977925
82.06896551724137,508.9655172413793,49.009208288109996,-10.009296928878493
88.9655172413793,508.9655172413793,43.889386418475375,-10.42633189867162
95.86206896551724,508.9655172413793,39.3163939689358,-10.842426159472772
102.75862068965517,508.9655172413793,35.50217289995518,-11.228482826036814
109.6551724137931,508.9655172413793,32.71321717415566,-11.538082944817882
116.55172413793103,508.9655172413793,31.225465993577306,-11.714247095172231
123.44827586206895,508.9655172413793,31.225465993577306,-11.714247095172231
130.3448275862069,508.9655172413793,32.71321717415565,-11.538082944817884
137.24137931034483,508.9655172413793,35.50217289995518,-11.228482826036814
144.13793103448273,508.9655172413793,39.31639396893579,-10.842426159472774
151.03448275862067,508.9655172413793,43.889386418475354,-10.42633189867162
157.9310344827586,508.9655172413793,49.009208288109974,-10.009296928878495
164.82758620689654,508.9655172413793,54.52202862359274,-9.606644693977927
171.72413793103448,508.9655172413793,60.320192015641034,-9.225178650194977
178.6206896551724,508.9655172413793,66.3289105574874,-8.86705328159962
185.51724137931035,508.9655172413793,72.4958484194091,-8.532087821702946
192.41379310344826,508.9655172413793,78.78385971583351,-8.219027923564113
199.3103448275862,508.9655172413793,85.16613127743771,-7.926200517992883
206.20689655172413,508.9655172413793,91.62296727990635,-7.651840771095009
213.10344827586206,508.9655172413793,98.13965152246693,-7.3942471509817596
220.0,508.9655172413793,104.70501000475157,-7.151848034620062
20.0,515.8620689655172,102.8719578632848,-7.21792325105905
26.896551724137936,515.8620689655172,96.18155642056105,-7.469764815047496
33.79310344827586,515.8620689655172,89.52244817756669,-7.738872673812097
40.689655172413794,515.8620689655172,82.90217434600902,-8.02744203169389
47.586206896551715,515.8620689655172,76.33084007302986,-8.338035728513322
54.48275862068965,515.8620689655172,69.82226459074685,-8.673624141936386
61.37931034482759,515.8620689655172,63.39578038224219,-9.037586415665334
68.27586206896552,515.8620689655172,57.07912192154086,-9.433605213626109
75.17241379310344,515.8620689655172,50.913182966322076,-9.865297299345757
82.06896551724137,515.8620689655172,44.96001658760448,-10.335217605706676
88.9655172413793,515.8620689655172,39.3163939689358,-10.842426159472772
95.86206896551724,515.8620689655172,34.136189436591955,-11.376948720958659
102.75862068965517,515.8620689655172,29.663190576009058,-11.908531650793027
109.6551724137931,515.8620689655172,26.261286571944517,-12.369693899495081
116.55172413793103,515.8620689655172,24.38299245470854,-12.650691054652526
123.44827586206895,515.8620689655172,24.382992454708535,-12.650691054652526
130.3448275862069,515.8620689655172,26.26128657194451,-12.369693899495083
137.24137931034483,515.8620689655172,29.663190576009058,-11.908531650793027
144.13793103448273,515.8620689655172,34.13618943659194,-11.37694872095866
151.03448275862067,515.8620689655172,39.31639396893578,-10.842426159472776
157.9310344827586,515.8620689655172,44.960016587604464,-10.335217605706676
164.82758620689654,515.8620689655172,50.91318296632206,-9.865297299345757
171.72413793103448,515.8620689655172,57.07912192154085,-9.433605213626109
178.6206896551724,515.8620689655172,63.39578038224219,-9.037586415665334
185.51724137931035,515.8620689655172,69.82226459074685,-8.673624141936386
192.41379310344826,515.8620689655172,76.33084007302983,-8.338035728513324
199.3103448275862,515.8620689655172,82.902174346009,-8.027442031693893
206.20689655172413,515.8620689655172,89.52244817756667,-7.738872673812097
213.10344827586206,515.8620689655172,96.18155642056105,-7.469764815047496
220.0,515.8620689655172,102.8719578632848,-7.21792325105905
20.0,522.7586206896551,101.47544116939422,-7.269078160270714
26.896551724137936,522.7586206896551,94.68641529479986,-7.528493481274289
33.79310344827586,522.7586206896551,87.91412954470319,-7.806929607278197
40.689655172413794,522.7586206896551,81.16277445475738,-8.107153662616048
47.586206896551715,522.7586206896551,74.43804532732037,-8.432545670348018
54.48275862068965,522.7586206896551,67.74787139444311,-8.787270271016753
61.37931034482759,522.7586206896551,61.103603954032245,-9.176494501769822
68.27586206896552,522.7586206896551,54.522028623592746,-9.606644693977927
75.17241379310344,522.7586206896551,48.028925093738344,-10.085646687056025
82.06896551724137,522.7586206896551,41.66567577101577,-10.622932726716357
88.9655172413793,522.7586206896551,35.50217289995518,-11.228482826036814
95.86206896551724,522.7586206896551,29.663190576009058,-11.908531650793027
102.75862068965517,522.7586206896551,24.382992454708532,-12.650691054652528
109.6551724137931,522.7586206896551,20.10673067188035,-13.380977414842851
116.55172413793103,522.7586206896551,17.582825908940638,-13.889043129422328
123.44827586206895,522.7586206896551,17.582825908940634,-13.889043129422328
130.3448275862069,522.7586206896551,20.106730671880342,-13.380977414842853
137.24137931034483,522.7586206896551,24.382992454708532,-12.650691054652528
144.13793103448273,522.7586206896551,29.663190576009047,-11.908531650793027
151.03448275862067,522.7586206896551,35.502172899955156,-11.228482826036815
157.9310344827586,522.7586206896551,41.665675771015756,-10.622932726716357
164.82758620689654,522.7586206896551,48.02892509373833,-10.085646687056027
171.72413793103448,522.7586206896551,54.52202862359274,-9.606644693977927
178.6206896551724,522.7586206896551,61.103603954032245,-9.176494501769822
185.51724137931035,522.7586206896551,67.74787139444311,-8.787270271016753
192.41379310344826,522.7586206896551,74.43804532732034,-8.43254567034802
199.3103448275862,522.7586206896551,81.16277445475737,-8.10715366261605
206.20689655172413,522.7586206896551,87.91412954470317,-7.806929607278197
213.10344827586206,522.7586206896551,94.68641529479986,-7.528493481274289
220.0,522.7586206896551,101.47544116939422,-7.269078160270714
20.0,529.6551724137931,100.53365335940174,-7.3039850856543165
26.896551724137936,529.6551724137931,93.67639798073189,-7.568705204128375
33.79310344827586,529.6551724137931,86.82536766906325,-7.853724849039664
40.689655172413794,529.6551724137931,79.98216210167726,-8.162252557943521
47.586206896551715,529.6551724137931,73.14897736412561,-8.498315117126994
54.48275862068965,529.6551724137931,66.3289105574874,-8.86705328159962
61.37931034482759,529.6551724137931,59.526470695282995,-9.275158253727076
68.27586206896552,529.6551724137931,52.74847772682191,-9.731531497916587
75.17241379310344,529.6551724137931,46.00573815215977,-10.24830383264385
82.06896551724137,529.6551724137931,39.3163939689358,-10.842426159472772
88.9655172413793,529.6551724137931,32.71321717415566,-11.538082944817882
95.86206896551724,529.6551724137931,26.261286571944517,-12.369693899495081
102.75862068965517,529.6551724137931,20.10673067188035,-13.380977414842851
109.6551724137931,529.6551724137931,14.629795472825132,-14.58555736678726
116.55172413793103,529.6551724137931,10.904405724718558,-15.699023219961775
123.44827586206895,529.6551724137931,10.904405724718552,-15.699023219961779
130.3448275862069,529.6551724137931,14.629795472825123,-14.585557366787263
137.24137931034483,529.6551724137931,20.10673067188035,-13.380977414842851
144.13793103448273,529.6551724137931,26.261286571944503,-12.369693899495083
151.03448275862067,529.6551724137931,32.71321717415563,-11.538082944817885
157.9310344827586,529.6551724137931,39.31639396893578,-10.842426159472776
164.82758620689654,529.6551724137931,46.00573815215976,-10.248303832643852
171.72413793103448,529.6551724137931,52.7484777268219,-9.731531497916588
178.6206896551724,529.6551724137931,59.526470695282995,-9.275158253727076
185.51724137931035,529.6551724137931,66.3289105574874,-8.86705328159962
192.41379310344826,529.6551724137931,73.14897736412559,-8.498315117126996
199.3103448275862,529.6551724137931,79.98216210167725,-8.162252557943521
206.20689655172413,529.6551724137931,86.82536766906324,-7.853724849039664
213.10344827586206,529.6551724137931,93.67639798073189,-7.568705204128375
220.0,529.6551724137931,100.53365335940174,-7.3039850856543165
20.0,536.551724137931,100.05943536928902,-7.321688736434033
26.896551724137936,536.551724137931,93.1672833524572,-7.589142655790707
33.79310344827586,536.551724137931,86.27583450480554,-7.87757126706097
40.689655172413794,536.551724137931,79.38527195325061,-8.190424378650794
47.586206896551715,536.551724137931,72.49584841940911,-8.532087821702945
54.48275862068965,536.551724137931,65.60792272565672,-8.908255166975122
61.37931034482759,536.551724137931,58.722021951470346,-9.32650382669563
68.27586206896552,536.551724137931,51.8389530288721,-9.797226596870965
75.17241379310344,536.551724137931,44.96001658760448,-10.335217605706676
82.06896551724137,536.551724137931,38.087451783404354,-10.962550745366563
